m,n,k,b,p,q,algo,lookahead,gflops
1024,1024,1024,128,2,2,p2p-i-la,8,20.129200
1024,1024,1024,128,2,2,p2p-i-la,8,14.820658
1024,1024,1024,128,2,2,p2p-i-la,8,15.439193
1024,1024,1024,128,2,2,p2p-i-la,8,15.943662
1536,1536,1536,128,2,2,p2p,8,14.385409
1536,1536,1536,128,2,2,p2p,8,12.773382
1536,1536,1536,128,2,2,p2p,8,12.547470
1536,1536,1536,128,2,2,p2p,8,12.967108
1536,1536,1536,128,2,2,p2p,8,17.176286
1536,1536,1536,128,2,2,bcast,8,11.378098
1536,1536,1536,128,2,2,bcast,8,15.114514
1536,1536,1536,128,2,2,bcast,8,14.815379
1536,1536,1536,128,2,2,bcast,8,12.115943
1536,1536,1536,128,2,2,bcast,8,12.504778
1536,1536,1536,128,2,2,p2p-i-la,1,15.914202
1536,1536,1536,128,2,2,p2p-i-la,1,19.679431
1536,1536,1536,128,2,2,p2p-i-la,1,23.845387
1536,1536,1536,128,2,2,p2p-i-la,1,22.036758
1536,1536,1536,128,2,2,p2p-i-la,1,20.341099
1536,1536,1536,128,2,2,p2p-i-la,2,20.253223
1536,1536,1536,128,2,2,p2p-i-la,2,22.266058
1536,1536,1536,128,2,2,p2p-i-la,2,22.852270
1536,1536,1536,128,2,2,p2p-i-la,2,22.088471
1536,1536,1536,128,2,2,p2p-i-la,2,21.743295
1536,1536,1536,128,2,2,p2p-i-la,3,13.368990
1536,1536,1536,128,2,2,p2p-i-la,3,18.351772
1536,1536,1536,128,2,2,p2p-i-la,3,21.202813
1536,1536,1536,128,2,2,p2p-i-la,3,20.843301
1536,1536,1536,128,2,2,p2p-i-la,3,16.963420
1536,1536,1536,128,2,2,p2p-i-la,4,18.092842
1536,1536,1536,128,2,2,p2p-i-la,4,19.845343
1536,1536,1536,128,2,2,p2p-i-la,4,21.436854
1536,1536,1536,128,2,2,p2p-i-la,4,20.503777
1536,1536,1536,128,2,2,p2p-i-la,4,20.552559
1536,1536,1536,128,2,2,p2p-i-la,5,19.804672
1536,1536,1536,128,2,2,p2p-i-la,5,20.180926
1536,1536,1536,128,2,2,p2p-i-la,5,21.109256
1536,1536,1536,128,2,2,p2p-i-la,5,16.945930
1536,1536,1536,128,2,2,p2p-i-la,5,20.865263
1536,1536,1536,128,2,2,p2p-i-la,6,16.804211
1536,1536,1536,128,2,2,p2p-i-la,6,18.019431
1536,1536,1536,128,2,2,p2p-i-la,6,17.613404
1536,1536,1536,128,2,2,p2p-i-la,6,18.940166
1536,1536,1536,128,2,2,p2p-i-la,6,18.578754
1536,1536,1536,128,2,2,p2p-i-la,7,12.427675
1536,1536,1536,128,2,2,p2p-i-la,7,15.158423
1536,1536,1536,128,2,2,p2p-i-la,7,19.883944
1536,1536,1536,128,2,2,p2p-i-la,7,12.535599
1536,1536,1536,128,2,2,p2p-i-la,7,14.988455
1536,1536,1536,128,2,2,p2p-i-la,8,12.365359
1536,1536,1536,128,2,2,p2p-i-la,8,17.623768
1536,1536,1536,128,2,2,p2p-i-la,8,15.442412
1536,1536,1536,128,2,2,p2p-i-la,8,10.433126
1536,1536,1536,128,2,2,p2p-i-la,8,9.264950
1536,1536,1536,128,2,2,p2p-i-la,9,16.551283
1536,1536,1536,128,2,2,p2p-i-la,9,16.515943
1536,1536,1536,128,2,2,p2p-i-la,9,21.157320
1536,1536,1536,128,2,2,p2p-i-la,9,19.215137
1536,1536,1536,128,2,2,p2p-i-la,9,19.670351
1536,1536,1536,128,2,2,p2p-i-la,10,12.595682
1536,1536,1536,128,2,2,p2p-i-la,10,13.247059
1536,1536,1536,128,2,2,p2p-i-la,10,11.616485
1536,1536,1536,128,2,2,p2p-i-la,10,14.538840
1536,1536,1536,128,2,2,p2p-i-la,10,16.575434
1536,1536,1536,128,2,2,p2p-i-la,11,17.002897
1536,1536,1536,128,2,2,p2p-i-la,11,15.702401
1536,1536,1536,128,2,2,p2p-i-la,11,17.947990
1536,1536,1536,128,2,2,p2p-i-la,11,12.634524
1536,1536,1536,128,2,2,p2p-i-la,11,12.983345
1536,1536,1536,128,2,2,p2p-i-la,12,13.930842
1536,1536,1536,128,2,2,p2p-i-la,12,11.572692
1536,1536,1536,128,2,2,p2p-i-la,12,11.979051
1536,1536,1536,128,2,2,p2p-i-la,12,9.704708
1536,1536,1536,128,2,2,p2p-i-la,12,20.923811
1024,1024,1024,256,2,2,p2p,12,19.533767
1024,1024,1024,256,2,2,p2p,12,27.311251
1024,1024,1024,256,2,2,p2p,12,31.142359
1024,1024,1024,256,2,2,p2p,12,36.015289
1024,1024,1024,256,2,2,p2p,12,36.697204
1024,1024,1024,256,2,2,bcast,12,18.565285
1024,1024,1024,256,2,2,bcast,12,24.530614
1024,1024,1024,256,2,2,bcast,12,25.290101
1024,1024,1024,256,2,2,bcast,12,21.911981
1024,1024,1024,256,2,2,bcast,12,26.727282
1024,1024,1024,256,2,2,p2p-i-la,1,16.972533
1024,1024,1024,256,2,2,p2p-i-la,1,15.887046
1024,1024,1024,256,2,2,p2p-i-la,1,14.651691
1024,1024,1024,256,2,2,p2p-i-la,1,26.013708
1024,1024,1024,256,2,2,p2p-i-la,1,33.348090
1024,1024,1024,256,2,2,p2p-i-la,2,16.232294
1024,1024,1024,256,2,2,p2p-i-la,2,14.506496
1024,1024,1024,256,2,2,p2p-i-la,2,23.806440
1024,1024,1024,256,2,2,p2p-i-la,2,20.177428
1024,1024,1024,256,2,2,p2p-i-la,2,25.088012
1024,1024,1024,256,2,2,p2p-i-la,3,18.318081
1024,1024,1024,256,2,2,p2p-i-la,3,16.728338
1024,1024,1024,256,2,2,p2p-i-la,3,21.238453
1024,1024,1024,256,2,2,p2p-i-la,3,15.638308
1024,1024,1024,256,2,2,p2p-i-la,3,16.246908
1024,1024,1024,256,2,2,p2p-i-la,4,18.258120
1024,1024,1024,256,2,2,p2p-i-la,4,20.499667
1024,1024,1024,256,2,2,p2p-i-la,4,24.943766
1024,1024,1024,256,2,2,p2p-i-la,4,30.811267
1024,1024,1024,256,2,2,p2p-i-la,4,34.606691
2048,2048,2048,256,2,2,p2p,4,19.171800
2048,2048,2048,256,2,2,p2p,4,34.626920
2048,2048,2048,256,2,2,p2p,4,38.177402
2048,2048,2048,256,2,2,p2p,4,35.084372
2048,2048,2048,256,2,2,p2p,4,23.375340
2048,2048,2048,256,2,2,bcast,4,18.751222
2048,2048,2048,256,2,2,bcast,4,16.936258
2048,2048,2048,256,2,2,bcast,4,20.346255
2048,2048,2048,256,2,2,bcast,4,18.133912
2048,2048,2048,256,2,2,bcast,4,18.807220
2048,2048,2048,256,2,2,p2p-i-la,1,17.198392
2048,2048,2048,256,2,2,p2p-i-la,1,19.764856
2048,2048,2048,256,2,2,p2p-i-la,1,23.797007
2048,2048,2048,256,2,2,p2p-i-la,1,36.667441
2048,2048,2048,256,2,2,p2p-i-la,1,36.521909
2048,2048,2048,256,2,2,p2p-i-la,2,20.769605
2048,2048,2048,256,2,2,p2p-i-la,2,19.745297
2048,2048,2048,256,2,2,p2p-i-la,2,19.680131
2048,2048,2048,256,2,2,p2p-i-la,2,30.314671
2048,2048,2048,256,2,2,p2p-i-la,2,23.406486
2048,2048,2048,256,2,2,p2p-i-la,3,21.397617
2048,2048,2048,256,2,2,p2p-i-la,3,19.621893
2048,2048,2048,256,2,2,p2p-i-la,3,24.189027
2048,2048,2048,256,2,2,p2p-i-la,3,24.978110
2048,2048,2048,256,2,2,p2p-i-la,3,26.160033
2048,2048,2048,256,2,2,p2p-i-la,4,19.302963
2048,2048,2048,256,2,2,p2p-i-la,4,25.047339
2048,2048,2048,256,2,2,p2p-i-la,4,23.417111
2048,2048,2048,256,2,2,p2p-i-la,4,18.350699
2048,2048,2048,256,2,2,p2p-i-la,4,20.400666
2048,2048,2048,256,2,2,p2p-i-la,5,18.505691
2048,2048,2048,256,2,2,p2p-i-la,5,19.273144
2048,2048,2048,256,2,2,p2p-i-la,5,21.628290
2048,2048,2048,256,2,2,p2p-i-la,5,35.768592
2048,2048,2048,256,2,2,p2p-i-la,5,20.874639
2048,2048,2048,256,2,2,p2p-i-la,6,17.073823
2048,2048,2048,256,2,2,p2p-i-la,6,19.643160
2048,2048,2048,256,2,2,p2p-i-la,6,19.119781
2048,2048,2048,256,2,2,p2p-i-la,6,16.694655
2048,2048,2048,256,2,2,p2p-i-la,6,17.807457
2048,2048,2048,256,2,2,p2p-i-la,7,17.728294
2048,2048,2048,256,2,2,p2p-i-la,7,15.207193
2048,2048,2048,256,2,2,p2p-i-la,7,18.798742
2048,2048,2048,256,2,2,p2p-i-la,7,19.650575
2048,2048,2048,256,2,2,p2p-i-la,7,19.669271
2048,2048,2048,256,2,2,p2p-i-la,8,14.049041
2048,2048,2048,256,2,2,p2p-i-la,8,13.758645
2048,2048,2048,256,2,2,p2p-i-la,8,15.623587
2048,2048,2048,256,2,2,p2p-i-la,8,15.911235
2048,2048,2048,256,2,2,p2p-i-la,8,15.672304
3072,3072,3072,256,2,2,p2p,8,18.574355
3072,3072,3072,256,2,2,p2p,8,22.478858
3072,3072,3072,256,2,2,p2p,8,20.458842
3072,3072,3072,256,2,2,p2p,8,24.888700
3072,3072,3072,256,2,2,p2p,8,28.787558
3072,3072,3072,256,2,2,bcast,8,22.117067
3072,3072,3072,256,2,2,bcast,8,24.441902
3072,3072,3072,256,2,2,bcast,8,28.358797
3072,3072,3072,256,2,2,bcast,8,23.435541
3072,3072,3072,256,2,2,bcast,8,29.985917
3072,3072,3072,256,2,2,p2p-i-la,1,18.337895
3072,3072,3072,256,2,2,p2p-i-la,1,24.982714
3072,3072,3072,256,2,2,p2p-i-la,1,21.049213
3072,3072,3072,256,2,2,p2p-i-la,1,31.066156
3072,3072,3072,256,2,2,p2p-i-la,1,30.424814
3072,3072,3072,256,2,2,p2p-i-la,2,25.519923
3072,3072,3072,256,2,2,p2p-i-la,2,25.595480
3072,3072,3072,256,2,2,p2p-i-la,2,36.052218
3072,3072,3072,256,2,2,p2p-i-la,2,26.588140
3072,3072,3072,256,2,2,p2p-i-la,2,30.587062
3072,3072,3072,256,2,2,p2p-i-la,3,24.121361
3072,3072,3072,256,2,2,p2p-i-la,3,31.592928
3072,3072,3072,256,2,2,p2p-i-la,3,35.099543
3072,3072,3072,256,2,2,p2p-i-la,3,20.056972
3072,3072,3072,256,2,2,p2p-i-la,3,32.855530
3072,3072,3072,256,2,2,p2p-i-la,4,25.107567
3072,3072,3072,256,2,2,p2p-i-la,4,31.433438
3072,3072,3072,256,2,2,p2p-i-la,4,30.166811
3072,3072,3072,256,2,2,p2p-i-la,4,25.217935
3072,3072,3072,256,2,2,p2p-i-la,4,34.758093
3072,3072,3072,256,2,2,p2p-i-la,5,24.466479
3072,3072,3072,256,2,2,p2p-i-la,5,24.742369
3072,3072,3072,256,2,2,p2p-i-la,5,24.862606
3072,3072,3072,256,2,2,p2p-i-la,5,22.066715
3072,3072,3072,256,2,2,p2p-i-la,5,24.595767
3072,3072,3072,256,2,2,p2p-i-la,6,27.760385
3072,3072,3072,256,2,2,p2p-i-la,6,26.284476
3072,3072,3072,256,2,2,p2p-i-la,6,23.143454
3072,3072,3072,256,2,2,p2p-i-la,6,36.011666
3072,3072,3072,256,2,2,p2p-i-la,6,36.930800
3072,3072,3072,256,2,2,p2p-i-la,7,25.174576
3072,3072,3072,256,2,2,p2p-i-la,7,22.726886
3072,3072,3072,256,2,2,p2p-i-la,7,23.215222
3072,3072,3072,256,2,2,p2p-i-la,7,23.642851
3072,3072,3072,256,2,2,p2p-i-la,7,34.328065
3072,3072,3072,256,2,2,p2p-i-la,8,25.918263
3072,3072,3072,256,2,2,p2p-i-la,8,29.579167
3072,3072,3072,256,2,2,p2p-i-la,8,27.859621
3072,3072,3072,256,2,2,p2p-i-la,8,27.313310
3072,3072,3072,256,2,2,p2p-i-la,8,36.163951
3072,3072,3072,256,2,2,p2p-i-la,9,24.995293
3072,3072,3072,256,2,2,p2p-i-la,9,28.231241
3072,3072,3072,256,2,2,p2p-i-la,9,29.572966
3072,3072,3072,256,2,2,p2p-i-la,9,30.366845
3072,3072,3072,256,2,2,p2p-i-la,9,31.522405
3072,3072,3072,256,2,2,p2p-i-la,10,25.049263
3072,3072,3072,256,2,2,p2p-i-la,10,35.354547
3072,3072,3072,256,2,2,p2p-i-la,10,34.242614
3072,3072,3072,256,2,2,p2p-i-la,10,36.390671
3072,3072,3072,256,2,2,p2p-i-la,10,36.293091
3072,3072,3072,256,2,2,p2p-i-la,11,22.974630
3072,3072,3072,256,2,2,p2p-i-la,11,21.522672
3072,3072,3072,256,2,2,p2p-i-la,11,28.035088
3072,3072,3072,256,2,2,p2p-i-la,11,32.892827
3072,3072,3072,256,2,2,p2p-i-la,11,21.997546
3072,3072,3072,256,2,2,p2p-i-la,12,27.373619
3072,3072,3072,256,2,2,p2p-i-la,12,28.335932
3072,3072,3072,256,2,2,p2p-i-la,12,25.208112
3072,3072,3072,256,2,2,p2p-i-la,12,25.847773
3072,3072,3072,256,2,2,p2p-i-la,12,26.884757
2048,2048,2048,512,2,2,p2p,12,19.698839
2048,2048,2048,512,2,2,p2p,12,22.177733
2048,2048,2048,512,2,2,p2p,12,20.973210
2048,2048,2048,512,2,2,p2p,12,20.853836
2048,2048,2048,512,2,2,p2p,12,23.927095
2048,2048,2048,512,2,2,bcast,12,19.219952
2048,2048,2048,512,2,2,bcast,12,21.973554
2048,2048,2048,512,2,2,bcast,12,19.018101
2048,2048,2048,512,2,2,bcast,12,27.767062
2048,2048,2048,512,2,2,bcast,12,30.954440
2048,2048,2048,512,2,2,p2p-i-la,1,17.205505
2048,2048,2048,512,2,2,p2p-i-la,1,22.197992
2048,2048,2048,512,2,2,p2p-i-la,1,16.552991
2048,2048,2048,512,2,2,p2p-i-la,1,18.776818
2048,2048,2048,512,2,2,p2p-i-la,1,22.404220
2048,2048,2048,512,2,2,p2p-i-la,2,19.119335
2048,2048,2048,512,2,2,p2p-i-la,2,30.648346
2048,2048,2048,512,2,2,p2p-i-la,2,24.153421
2048,2048,2048,512,2,2,p2p-i-la,2,18.456962
2048,2048,2048,512,2,2,p2p-i-la,2,25.165664
2048,2048,2048,512,2,2,p2p-i-la,3,21.495257
2048,2048,2048,512,2,2,p2p-i-la,3,17.618500
2048,2048,2048,512,2,2,p2p-i-la,3,16.768669
2048,2048,2048,512,2,2,p2p-i-la,3,19.209765
2048,2048,2048,512,2,2,p2p-i-la,3,16.509596
2048,2048,2048,512,2,2,p2p-i-la,4,20.461506
2048,2048,2048,512,2,2,p2p-i-la,4,17.709982
2048,2048,2048,512,2,2,p2p-i-la,4,21.341850
2048,2048,2048,512,2,2,p2p-i-la,4,17.857527
2048,2048,2048,512,2,2,p2p-i-la,4,20.006929
4096,4096,4096,512,2,2,p2p,4,26.424451
4096,4096,4096,512,2,2,p2p,4,36.158811
4096,4096,4096,512,2,2,p2p,4,27.118524
4096,4096,4096,512,2,2,p2p,4,29.251873
4096,4096,4096,512,2,2,p2p,4,34.527897
4096,4096,4096,512,2,2,bcast,4,31.078383
4096,4096,4096,512,2,2,bcast,4,29.511487
4096,4096,4096,512,2,2,bcast,4,27.456084
4096,4096,4096,512,2,2,bcast,4,30.269238
4096,4096,4096,512,2,2,bcast,4,25.278426
4096,4096,4096,512,2,2,p2p-i-la,1,25.962773
4096,4096,4096,512,2,2,p2p-i-la,1,28.832613
4096,4096,4096,512,2,2,p2p-i-la,1,30.054500
4096,4096,4096,512,2,2,p2p-i-la,1,35.525306
4096,4096,4096,512,2,2,p2p-i-la,1,35.137435
4096,4096,4096,512,2,2,p2p-i-la,2,27.368498
4096,4096,4096,512,2,2,p2p-i-la,2,32.219080
4096,4096,4096,512,2,2,p2p-i-la,2,38.440668
4096,4096,4096,512,2,2,p2p-i-la,2,35.851005
4096,4096,4096,512,2,2,p2p-i-la,2,36.918614
4096,4096,4096,512,2,2,p2p-i-la,3,25.392657
4096,4096,4096,512,2,2,p2p-i-la,3,35.483694
4096,4096,4096,512,2,2,p2p-i-la,3,32.731648
4096,4096,4096,512,2,2,p2p-i-la,3,35.627656
4096,4096,4096,512,2,2,p2p-i-la,3,31.338961
4096,4096,4096,512,2,2,p2p-i-la,4,29.611823
4096,4096,4096,512,2,2,p2p-i-la,4,32.980693
4096,4096,4096,512,2,2,p2p-i-la,4,30.152368
4096,4096,4096,512,2,2,p2p-i-la,4,33.127297
4096,4096,4096,512,2,2,p2p-i-la,4,32.437058
4096,4096,4096,512,2,2,p2p-i-la,5,28.961514
4096,4096,4096,512,2,2,p2p-i-la,5,32.391998
4096,4096,4096,512,2,2,p2p-i-la,5,31.660753
4096,4096,4096,512,2,2,p2p-i-la,5,35.234008
4096,4096,4096,512,2,2,p2p-i-la,5,29.615857
4096,4096,4096,512,2,2,p2p-i-la,6,27.891395
4096,4096,4096,512,2,2,p2p-i-la,6,32.234516
4096,4096,4096,512,2,2,p2p-i-la,6,28.915518
4096,4096,4096,512,2,2,p2p-i-la,6,33.362322
4096,4096,4096,512,2,2,p2p-i-la,6,35.444390
4096,4096,4096,512,2,2,p2p-i-la,7,27.599320
4096,4096,4096,512,2,2,p2p-i-la,7,36.327124
4096,4096,4096,512,2,2,p2p-i-la,7,30.465480
4096,4096,4096,512,2,2,p2p-i-la,7,31.418676
4096,4096,4096,512,2,2,p2p-i-la,7,31.389062
4096,4096,4096,512,2,2,p2p-i-la,8,28.706292
4096,4096,4096,512,2,2,p2p-i-la,8,34.184355
4096,4096,4096,512,2,2,p2p-i-la,8,29.537618
4096,4096,4096,512,2,2,p2p-i-la,8,32.051388
4096,4096,4096,512,2,2,p2p-i-la,8,32.408336
6144,6144,6144,512,2,2,p2p,8,37.686562
6144,6144,6144,512,2,2,p2p,8,39.892851
6144,6144,6144,512,2,2,p2p,8,39.213392
6144,6144,6144,512,2,2,p2p,8,39.737264
6144,6144,6144,512,2,2,p2p,8,39.402041
6144,6144,6144,512,2,2,bcast,8,37.313841
6144,6144,6144,512,2,2,bcast,8,40.153879
6144,6144,6144,512,2,2,bcast,8,38.933090
6144,6144,6144,512,2,2,bcast,8,39.928560
6144,6144,6144,512,2,2,bcast,8,38.990213
6144,6144,6144,512,2,2,p2p-i-la,1,35.378326
6144,6144,6144,512,2,2,p2p-i-la,1,36.384900
6144,6144,6144,512,2,2,p2p-i-la,1,37.900905
6144,6144,6144,512,2,2,p2p-i-la,1,38.557091
6144,6144,6144,512,2,2,p2p-i-la,1,39.131338
6144,6144,6144,512,2,2,p2p-i-la,2,35.512073
6144,6144,6144,512,2,2,p2p-i-la,2,38.709807
6144,6144,6144,512,2,2,p2p-i-la,2,39.838072
6144,6144,6144,512,2,2,p2p-i-la,2,38.967523
6144,6144,6144,512,2,2,p2p-i-la,2,37.410411
6144,6144,6144,512,2,2,p2p-i-la,3,35.603457
6144,6144,6144,512,2,2,p2p-i-la,3,38.078712
6144,6144,6144,512,2,2,p2p-i-la,3,39.052816
6144,6144,6144,512,2,2,p2p-i-la,3,34.316982
6144,6144,6144,512,2,2,p2p-i-la,3,35.879260
6144,6144,6144,512,2,2,p2p-i-la,4,34.351296
6144,6144,6144,512,2,2,p2p-i-la,4,35.471650
6144,6144,6144,512,2,2,p2p-i-la,4,36.587832
6144,6144,6144,512,2,2,p2p-i-la,4,37.204711
6144,6144,6144,512,2,2,p2p-i-la,4,37.900955
6144,6144,6144,512,2,2,p2p-i-la,5,33.272209
6144,6144,6144,512,2,2,p2p-i-la,5,37.431710
6144,6144,6144,512,2,2,p2p-i-la,5,36.850210
6144,6144,6144,512,2,2,p2p-i-la,5,36.704261
6144,6144,6144,512,2,2,p2p-i-la,5,36.428430
6144,6144,6144,512,2,2,p2p-i-la,6,33.631097
6144,6144,6144,512,2,2,p2p-i-la,6,37.675793
6144,6144,6144,512,2,2,p2p-i-la,6,39.036749
6144,6144,6144,512,2,2,p2p-i-la,6,38.152073
6144,6144,6144,512,2,2,p2p-i-la,6,35.972571
6144,6144,6144,512,2,2,p2p-i-la,7,34.760584
6144,6144,6144,512,2,2,p2p-i-la,7,34.904071
6144,6144,6144,512,2,2,p2p-i-la,7,37.828145
6144,6144,6144,512,2,2,p2p-i-la,7,37.118899
6144,6144,6144,512,2,2,p2p-i-la,7,37.062828
6144,6144,6144,512,2,2,p2p-i-la,8,34.328206
6144,6144,6144,512,2,2,p2p-i-la,8,34.538124
6144,6144,6144,512,2,2,p2p-i-la,8,33.123052
6144,6144,6144,512,2,2,p2p-i-la,8,35.536659
6144,6144,6144,512,2,2,p2p-i-la,8,34.759953
6144,6144,6144,512,2,2,p2p-i-la,9,32.282587
6144,6144,6144,512,2,2,p2p-i-la,9,34.273902
6144,6144,6144,512,2,2,p2p-i-la,9,34.176112
6144,6144,6144,512,2,2,p2p-i-la,9,32.080889
6144,6144,6144,512,2,2,p2p-i-la,9,34.503514
6144,6144,6144,512,2,2,p2p-i-la,10,37.278136
6144,6144,6144,512,2,2,p2p-i-la,10,37.005636
6144,6144,6144,512,2,2,p2p-i-la,10,37.417050
6144,6144,6144,512,2,2,p2p-i-la,10,37.884946
6144,6144,6144,512,2,2,p2p-i-la,10,37.175200
6144,6144,6144,512,2,2,p2p-i-la,11,35.928867
6144,6144,6144,512,2,2,p2p-i-la,11,39.696060
6144,6144,6144,512,2,2,p2p-i-la,11,35.725107
6144,6144,6144,512,2,2,p2p-i-la,11,35.955560
6144,6144,6144,512,2,2,p2p-i-la,11,37.632249
6144,6144,6144,512,2,2,p2p-i-la,12,35.610628
6144,6144,6144,512,2,2,p2p-i-la,12,39.153243
6144,6144,6144,512,2,2,p2p-i-la,12,38.779304
6144,6144,6144,512,2,2,p2p-i-la,12,38.199085
6144,6144,6144,512,2,2,p2p-i-la,12,36.675276
512,512,512,128,2,4,p2p,12,8.512032
512,512,512,128,2,4,p2p,12,15.540755
512,512,512,128,2,4,p2p,12,16.991736
512,512,512,128,2,4,p2p,12,13.321859
512,512,512,128,2,4,p2p,12,17.977194
512,512,512,128,2,4,bcast,12,7.973252
512,512,512,128,2,4,bcast,12,8.587187
512,512,512,128,2,4,bcast,12,16.488665
512,512,512,128,2,4,bcast,12,15.097607
512,512,512,128,2,4,bcast,12,15.787535
512,512,512,128,2,4,p2p-i-la,1,5.413315
512,512,512,128,2,4,p2p-i-la,1,13.734226
512,512,512,128,2,4,p2p-i-la,1,15.882815
512,512,512,128,2,4,p2p-i-la,1,11.896626
512,512,512,128,2,4,p2p-i-la,1,14.338735
512,512,512,128,2,4,p2p-i-la,2,7.373385
512,512,512,128,2,4,p2p-i-la,2,8.531511
512,512,512,128,2,4,p2p-i-la,2,9.969378
512,512,512,128,2,4,p2p-i-la,2,11.724632
512,512,512,128,2,4,p2p-i-la,2,7.797916
512,512,512,128,2,4,p2p-i-la,3,4.519268
512,512,512,128,2,4,p2p-i-la,3,10.098772
512,512,512,128,2,4,p2p-i-la,3,10.014380
512,512,512,128,2,4,p2p-i-la,3,9.494410
512,512,512,128,2,4,p2p-i-la,3,13.785716
512,512,512,128,2,4,p2p-i-la,4,5.964967
512,512,512,128,2,4,p2p-i-la,4,7.661048
512,512,512,128,2,4,p2p-i-la,4,12.896870
512,512,512,128,2,4,p2p-i-la,4,9.834962
512,512,512,128,2,4,p2p-i-la,4,7.874086
1024,1024,1024,128,2,4,p2p,4,12.822865
1024,1024,1024,128,2,4,p2p,4,13.041294
1024,1024,1024,128,2,4,p2p,4,16.498292
1024,1024,1024,128,2,4,p2p,4,18.972548
1024,1024,1024,128,2,4,p2p,4,19.961180
1024,1024,1024,128,2,4,bcast,4,10.178419
1024,1024,1024,128,2,4,bcast,4,14.724727
1024,1024,1024,128,2,4,bcast,4,10.220856
1024,1024,1024,128,2,4,bcast,4,18.362409
1024,1024,1024,128,2,4,bcast,4,13.674756
1024,1024,1024,128,2,4,p2p-i-la,1,10.550775
1024,1024,1024,128,2,4,p2p-i-la,1,17.215539
1024,1024,1024,128,2,4,p2p-i-la,1,17.116607
1024,1024,1024,128,2,4,p2p-i-la,1,18.006135
1024,1024,1024,128,2,4,p2p-i-la,1,17.770857
1024,1024,1024,128,2,4,p2p-i-la,2,14.512574
1024,1024,1024,128,2,4,p2p-i-la,2,17.678254
1024,1024,1024,128,2,4,p2p-i-la,2,18.068553
1024,1024,1024,128,2,4,p2p-i-la,2,16.362279
1024,1024,1024,128,2,4,p2p-i-la,2,15.437973
1024,1024,1024,128,2,4,p2p-i-la,3,13.579207
1024,1024,1024,128,2,4,p2p-i-la,3,17.086373
1024,1024,1024,128,2,4,p2p-i-la,3,15.202563
1024,1024,1024,128,2,4,p2p-i-la,3,16.678578
1024,1024,1024,128,2,4,p2p-i-la,3,18.656089
1024,1024,1024,128,2,4,p2p-i-la,4,9.193074
1024,1024,1024,128,2,4,p2p-i-la,4,10.967180
1024,1024,1024,128,2,4,p2p-i-la,4,17.860869
1024,1024,1024,128,2,4,p2p-i-la,4,18.460909
1024,1024,1024,128,2,4,p2p-i-la,4,15.830945
1024,1024,1024,128,2,4,p2p-i-la,5,14.488977
1024,1024,1024,128,2,4,p2p-i-la,5,18.902574
1024,1024,1024,128,2,4,p2p-i-la,5,18.153630
1024,1024,1024,128,2,4,p2p-i-la,5,10.207351
1024,1024,1024,128,2,4,p2p-i-la,5,15.938929
1024,1024,1024,128,2,4,p2p-i-la,6,14.155748
1024,1024,1024,128,2,4,p2p-i-la,6,17.227417
1024,1024,1024,128,2,4,p2p-i-la,6,16.387251
1024,1024,1024,128,2,4,p2p-i-la,6,18.848819
1024,1024,1024,128,2,4,p2p-i-la,6,18.539000
1024,1024,1024,128,2,4,p2p-i-la,7,12.423541
1024,1024,1024,128,2,4,p2p-i-la,7,18.903905
1024,1024,1024,128,2,4,p2p-i-la,7,13.358155
1024,1024,1024,128,2,4,p2p-i-la,7,17.983818
1024,1024,1024,128,2,4,p2p-i-la,7,18.683518
1024,1024,1024,128,2,4,p2p-i-la,8,9.451079
1024,1024,1024,128,2,4,p2p-i-la,8,17.425782
1024,1024,1024,128,2,4,p2p-i-la,8,12.483048
1024,1024,1024,128,2,4,p2p-i-la,8,19.616918
1024,1024,1024,128,2,4,p2p-i-la,8,17.724069
1536,1536,1536,128,2,4,p2p,8,10.244267
1536,1536,1536,128,2,4,p2p,8,12.795752
1536,1536,1536,128,2,4,p2p,8,17.856897
1536,1536,1536,128,2,4,p2p,8,19.617005
1536,1536,1536,128,2,4,p2p,8,19.132759
1536,1536,1536,128,2,4,bcast,8,11.325895
1536,1536,1536,128,2,4,bcast,8,14.297917
1536,1536,1536,128,2,4,bcast,8,20.386586
1536,1536,1536,128,2,4,bcast,8,19.616739
1536,1536,1536,128,2,4,bcast,8,20.796769
1536,1536,1536,128,2,4,p2p-i-la,1,15.048330
1536,1536,1536,128,2,4,p2p-i-la,1,19.690016
1536,1536,1536,128,2,4,p2p-i-la,1,19.348353
1536,1536,1536,128,2,4,p2p-i-la,1,17.861341
1536,1536,1536,128,2,4,p2p-i-la,1,20.862318
1536,1536,1536,128,2,4,p2p-i-la,2,17.228794
1536,1536,1536,128,2,4,p2p-i-la,2,17.669226
1536,1536,1536,128,2,4,p2p-i-la,2,19.101748
1536,1536,1536,128,2,4,p2p-i-la,2,17.790710
1536,1536,1536,128,2,4,p2p-i-la,2,17.294572
1536,1536,1536,128,2,4,p2p-i-la,3,17.047089
1536,1536,1536,128,2,4,p2p-i-la,3,17.653689
1536,1536,1536,128,2,4,p2p-i-la,3,18.126644
1536,1536,1536,128,2,4,p2p-i-la,3,18.565237
1536,1536,1536,128,2,4,p2p-i-la,3,16.862073
1536,1536,1536,128,2,4,p2p-i-la,4,14.609262
1536,1536,1536,128,2,4,p2p-i-la,4,20.214191
1536,1536,1536,128,2,4,p2p-i-la,4,19.541949
